manuel	5.06
mappemonde	4.02
maquillage	5.67
maraca(s)	5.26
marais	4.53
marathon	4.67
marbre	5.26
marc	3.82
marcassin	2.54
marchand	4.49
marchande	3.6
marchandise	4.27
marché	4.78
marche	5.55
mardi	3.23
mare	4.76
marécage	5.03
maréchal	2.88
maréchale	2.51
marée	4.97
marelle	4.42
margarine	5.97
marge	4.9
margelle	1.81
marginal	2.19
marguerite	5.81
marguillier	1.97
mari	4.71
mariage	4.84
marin	4.97
marine	4.47
marionnette	5.17
marmelade	5.14
marmite	5.87
marmotte	5.54
marque	4.38
marquis	3.39
marquise	3.26
marraine	4.08
marron	4.63
mars	4.85
marteau	5.65
martre	2.48
mas	3.13
masochisme	3.54
masque	5.18
massage	5.11
masse	3.93
massue	3.75
masturbation	5.11
masturber	5.26
mat	3.13
mât	5.34
match	5.11
mate	2.61
matelas	5.98
matelot	4.98
matériau	4.14
matériel	3.62
mathématicienne	3.41
maths	4.88
matière	2.9
matin	3.98
matinée	3.96
matou	4.41
matrice	3.25
maturité	3.02
maure	2.48
mauve	5.69
maximum	2.52
mayonnaise	5.46
mec	5.13
mécanique	3.86
mécanisme	2.91
méchanceté	2.85
mèche	5.57
médaille	5.73
médaillon	5.12
médecin	5.36
médecine	3.81
médiante	2.54
médicament	4.73
méditation	3.49
méduse	4.31
méfait	2.5
méfiance	2.93
mégot	4.1
mélancolie	2.83
mélange	3.94
mélangeur	5.13
mélasse	5.5
mélèze	3.23
mélodie	3.11
melon	6.05
membre	4.21
même	2.69
mémoire	2.02
menace	3.13
ménage	3.95
ménagère	4.37
mendiant	4.44
menhir	3.18
ménopause	3.06
menotte	5.63
mensonge	3.17
menstruation	4.69
menstruel	3.67
mentalité	1.88
menteuse	2.71
menthe	5.2
mention	2.84
menton	5.77
menu	5.02
menuisier	4.54
mépris	2.61
mer	5.49
mercredi	3.38
merde	5.11
mère	5.29
merisier	4.28
mérite	2.87
merle	4.95
merveille	3.24
mésange	4.5
mésaventure	3.05
mésencéphale	3.34
message	4.17
messe	5.1
mesure	3.52
métabolisme	3.28
métal	4.5
métaphore	2.95
métaphysique	1.59
météo	4.21
méthode	2.41
métier	3.68
mètre	4.61
métro	5.22
mets	4.53
mettre	3.74
meuble	5.87
meuglement	2.48
meule	3.88
meunier	3.65
meurtre	5.14
meurtrier	4.09
meute	4.17
mexicain	4.96
miche	4.12
microbe	4.35
microscope	5.69
midi	4.09
mie	4.41
miel	5.45
mien	3.07
miens	2.94
miette	5.62
mièvre	2.23
migraine	3.19
migration	3.83
mil	3.09
mile	3.65
militaire	5.22
mille	4.4
milliard	3.38
millier	3.26
million	3.97
mince	5.06
mine	5.29
minéral	3.6
mineur	4.51
minimum	2.36
ministère	3.31
ministre	4.1
minorité	3.21
minuit	4.08
minute	3.64
mioche	2.93
miracle	3.35
mirage	4.24
mire	3.66
miroir	5.43
mise	3.21
misère	3.03
misogyne	2.16
mission	3.29
missionnaire	4.41
mitaine	5.56
mite	3.71
mitraillette	5.74
mitrailleuse	5.33
mitre	2.52
mixage	3.3
mixité	2.7
mobilier	4.33
mobilisation	3.09
modalité	2.63
modèle	4.03
modestie	2.7
modification	2.79
module	3.24
moelle	4.37
moeurs	2.87
moi	4.43
moindre	2.97
moine	5.2
moineau	5.09
moire	2.31
mois	3.67
moisson	3.59
moite	4.06
moitié	4.26
molaire	5.2
môle	2.72
molécule	4.47
molle	4.48
mollet	5.61
mollusque	4.84
môme	3.97
moment	2.05
momie	5.81
monarchie	3.52
monastère	4.44
monceau	1.69
monde	4.56
moniteur	4.92
monitrice	4.07
monnaie	5.45
monogamie	3.48
monologue	3.77
monopole	3.03
monsieur	4.81
monstre	5.71
mont	5.61
montage	4.08
montagnard	4.27
montagnarde	3.47
montagne	5.57
montant	3.3
monte	3.9
monte-pente	5.18
montgolfière	6.16
monticule	3.39
montre	5.68
monture	4.27
monument	4.86
moquette	3.76
moral	2.76
morale	2.3
moralité	2.57
morceau	4.5
mordre	4.91
more	2.67
morgue	5.01
morosité	2.31
morphine	3.29
mors	2.95
morse	4.35
morsure	4.5
mort	4.19
morte	5.08
mortier	3.65
morue	5.48
morve	5.03
mot	4.28
motard	5.05
motel	5.7
moteur	5.3
motif	3.37
motion	2.9
motivation	2.9
moto	5.59
motte	3.43
mou	4.42
mouche	5.46
moucheron	3.42
mouchoir	5.36
moudre	3.58
moue	3.84
mouette	5.3
moule	5.34
moulin	5.25
moulinet	3.73
moult	2.37
moulure	4.67
mousquetaire	5.3
mousse	5.03
moustache	5.5
moustique	5.93
moût	2.69
moutarde	5.25
mouton	5.57
mouvement	3.97
moyen	2.59
moyenne	3.17
moyeu	2.07
mue	3.17
muer	3.89
muet	3.81
muette	3.85
mufle	4.02
muguet	4.1
mule	4.91
mulet	4.14
mulot	4.84
multiple	3.23
multiplication	3.93
multitude	3.08
municipalité	3.72
mûr	4.36
mur	5.17
muraille	5.3
mûre	4.32
muret	3.36
murmure	3.86
musaraigne	2.65
musc	2.07
muscle	4.7
muse	3.65
museau	5.33
musée	5.31
muselière	4.15
musicien	5.26
musicienne	4.77
musique	4.32
mutation	3.47
mutisme	2.68
mycose	2.1
myrrhe	2.76
myrte	2.43
mystère	2.94
mythe	2.9
n(-)ième	2.44
nacre	3.17
nage	4.88
nageur	5.2
nageuse	4.89
nain	5.28
naine	5.03
naissance	4.84
naïveté	2.82
nappe	5.84
narine	5.41
narrateur	3.43
narration	3.2
nasillement	2.02
nasse	2.23
nation	3.15
natte	4.36
nature	4.66
naufrage	4.36
navet	5.82
navette	5.26
navigateur	4.31
navigation	3.9
navire	5.94
né	4.35
néant	3.17
nécessité	2.25
née	4.18
nef	2.85
nèfle	2.42
négatif	3.23
négation	3
négociateur	2.84
négociation	3.09
nègre	5.73
neige	5.69
néon	4.73
nerf	4.52
nervosité	3.38
net	4.21
nette	4.17
netteté	3.5
neuf	5.14
neutralité	2.87
neutre	3.31
neuve	4.15
neveu	4.46
nez	6.14
niais	2.53
niaise	3.44
niche	5.56
nicotine	4.01
nid	5.43
nièce	4.55
nielle	2.15
nier	3.39
nimbe	2.43
nippe(s)	2.56
nique	2.36
niveau	3.13
noble	4.01
noblesse	3.36
noce	4.84
noeud	5.5
noir	5.37
noire	5.63
noise	2.74
noisetier	3.83
noisette	5.8
noix	5.49
nom	3.9
nombre	4.08
nombril	5.89
nonce	2.23
nonne	3.64
nord	4.4
norme	2.59
nostalgie	2.37
notaire	3.97
note	5.13
notion	2.19
notre	2.78
nôtre	2.91
nôtres	2.66
nouer	4
noueuse	2.61
noueux	3.74
nougat	3.58
nouille	5.93
nourrisson	4.73
nourriture	5.23
nouveauté	3.04
nouvelle	3.31
novembre	3.47
noyau	5.6
nu	5.12
nuage	5.61
nuance	3.14
nudisme	4.4
nudité	5.05
nue	5.06
nuée	3.02
nuire	3.21
nuit	4.65
nuitée	3.02
nul	3.22
nulle	3.31
numéro	4.73
nuptial	2.9
nuque	5.42
nylon	4.92
nymphe	3.74
nymphomane	3.33
oasis	4.91
obéissance	3
objectif	3
objection	2.89
objectivité	2.62
objet	3.94
obligation	2.42
obscène	2.82
obscénité	2.89
obscurcissement	2.92
obscurité	4.11
observateur	3.43
observation	3.13
obsession	3
obstacle	3.81
obus	2.92
occasion	2.49
occupation	2.79
océan	5.84
ocre	3.27
octave	3.9
octet	3.01
octobre	4.04
octroi	2.27
ode	2.69
odeur	3.13
odorat	3.19
oedème	2.9
oeil	5.82
oeillet	4.8
oeuf	5.66
oeufs	6.12
offense	2.9
officier	4.5
offre	3.1
ogre	4.78
ohm	2.71
oie	5.66
oignon	6.18
oïl	2.92
oindre	2.53
oint	2.66
ointe	2.53
oiseau	5.79
olfaction	2.57
olive	6.2
olivier	4.95
omble	2.39
ombrage	4.91
ombre	5.04
omelette	5.63
once	3.85
oncle	4.85
onctuosité	2.41
onde	4.45
ongle	5.51
onguent	4.43
onze	5.58
opéra	4.92
opérateur	3.86
opération	4.33
opercule	2.25
opinion	2.57
opportunité	2.65
opposition	3.1
optimisme	2.62
option	2.11
or	5.5
orage	5.02
oral	4.08
orange	5.64
orbe	2.36
orchestre	5.64
ordinaire	2.87
ordinateur	5.85
ordonnance	3.29
ordre	3.11
ordure	4.93
oreille	5.6
oreiller	5.54
oreillette	3.16
organe	4.81
organisateur	3.43
organisation	2.77
organisme	3.76
orgasme	4.59
orge	4.39
orgie	4.88
orgue	5.31
orgueil	2.54
orgues	4.83
orientation	3.06
orifice	4.38
originalité	2.4
origine	2.83
orme	3.51
ornement	4.33
ornière	2.34
ornithorynque	4.18
orteil	6.17
orthographe	3.69
os	6.07
ossature	4.21
osselet	4.31
otage	3.99
ouaille(s)	2.56
ouais	2.66
ouate	5.57
oubli	2.99
ouest	4.5
ouille	2.76
ouragan	5.44
ourlet	3.22
ours	6.13
ourse	5.56
oursin	4.86
ourson	6.03
oust	2.44
ouste	2.69
outil	5.12
outre	2.5
ouverture	4.21
ouvrage	3.56
ouvrier	4.62
ovulation	3.12
ovule	4.91
ovuler	3.24
oxygénation	3.19
pacotille	2.49
pacte	3.72
page	4.18
pagne	2.69
paie	4.02
paiement	3.73
paillasson	3.96
paille	5.25
paillis	2.13
pain	5.57
pair	4.12
paire	4.33
pal	2.76
palace	4.43
palais	5.5
pale	4.12
pâle	4.12
palette	4.15
pâleur	3.96
palier	3.84
palissade	3.68
palme	5.05
palmier	5.81
pampre	2.29
pan	4.25
panache	4.1
panais	2.75
panda	6.08
panier	5.31
panique	3.45
panne	3.98
panneau	5.3
panse	3.12
pantalon	5.52
panthère	5.98
pantin	4.22
pantoufle	6.11
paon	5.29
paonne	3.41
papa	5.25
pape	5.67
papier	5.48
papillon	5.57
pâque	4.57
paquebot	4.93
paquet	4.96
parachute	5.97
parade	5.11
paradis	3.95
paradoxe	2.52
paragraphe	4.88
paramètre	3.23
parapluie	5.79
parasite	4.26
parasol	5.83
paratonnerre	3.85
parc	5.48
parchemin	4.66
parcours	3.75
pare-chocs	4.53
pareil	3.23
parent	5.19
parenté	3.88
parenthèse	5.28
paresse	3.1
paresseux	3.84
parfum	4.72
pari	3.46
parlement	5.07
parleur	3.4
parloir	3.57
parodie	2.78
paroi	4.05
parole	2.93
parquet	3.7
parrain	4.11
part	3.29
partage	3.53
partenaire	4.33
partenariat	3.08
parterre	4.54
parti	3.12
participant	3.81
participante	3.42
participation	3.12
participe	2.85
partie	3.34
partisane	2.9
partition	3.13
pas	4.45
passage	3.99
passager	4.36
passant	3.81
passé	2.48
passe	3.9
passeport	5.65
passerelle	4.54
passion	3.39
passoire	4.94
pastèque	4.41
pasteur	4.21
pastille	5.5
patate	5.62
pâté	5.19
pâte	5.86
patience	2.92
patient	4.21
patin	6.17
patinage	5.14
patineuse	5.33
pâtisserie	5.54
pâtissier	4.96
pâtre	2.88
patrie	3.28
patrimoine	3.07
patron	4.7
patronne	3.77
patrouille	4.35
patte	5.4
paume	5.61
paupière	5.84
pause	3.49
pauvre	4.83
pauvreté	3.46
pavé	4.99
pavillon	4.59
paye	4.61
pays	4.72
paysage	4.96
paysan	4.99
peau	5.1
péché	2.58
pêche	5.87
pêcheur	5.57
pédale	5.6
pédalo	5.73
pédéraste	2.83
pédérastie	2.73
pédophilie	3.65
pègre	3.15
peigne	5.51
peindre	4.89
peine	3.66
peintre	4.95
peinture	5.32
pelage	4.47
pèlerin	3.2
pélican	5.67
pelle	5.86
pelote	3.77
peloton	3.29
pelouse	5.77
pelure	5.33
pelvis	4.07
pence	2.61
penchant	3.17
pendaison	4.94
pendentif	5.09
pendre	4.96
pendule	5.61
pêne	2.46
pénétration	4.73
pénétrer	4.96
péniche	2.44
péninsule	4.08
pénis	5.82
pénitencier	4.74
penne	3.42
pensée	2.43
penseur	3.37
pension	3.46
pensionnat	3.99
pente	4.9
pénurie	2.85
pépin	5.11
pépinière	4.14
perception	2.76
perceuse	4.9
perche	4.95
perchoir	4.71
perdre	3.49
perdrix	5.02
père	5.22
perfection	2.82
performance	2.89
perfusion	2.62
péril	3.06
périnée	3.3
période	2.59
périphérie	3.44
perle	5.99
permanence	2.86
perme	2.49
permis	4.11
permission	2.81
perron	5.17
perroquet	6.15
perruche	5.61
perruque	5.88
pers	3.13
persil	5.75
personnage	3.91
personnalité	2.6
personne	4.91
perspective	2.65
perte	3.37
pervers	3.25
perversion	2.72
perversité	2.76
peste	3.95
pet	4.28
pétale	5.66
pétard	5
petit	4.32
pétition	3.9
pétrole	5
peu	3.3
peuple	4.97
peuplier	4.88
peur	3.27
phalange	3.95
phallique	3.69
phallus	4.03
phantasme	3.34
pharaon	4.64
phare	5.82
pharmacie	5.36
pharmacien	4.99
pharmacienne	4.61
phase	3.17
phénomène	1.96
philatélie	2.53
philosophie	2
philtre	3.6
phobie	3.64
phoque	6
photo	5.47
photographe	4.96
photographie	5.57
phrase	4.07
piaf	2.81
pianiste	5.58
piano	5.84
piastre	4.88
piaule	3.67
pic	4.97
pichet	5.17
pièce	4.78
pied	5.58
piège	4.66
pierre	5.62
piété	2.64
piéton	5.2
piètre	2.86
pieu	3.56
pieuse	3.42
pieuvre	5.88
pieux	3.71
pige	3.52
pigeon	5.63
pigeonnier	4.06
pignon	4.58
pile	5.08
pilier	4.04
pillage	2.88
pilon	4.13
pilote	5.36
pilule	5.64
piment	6.05
pin	5.28
pince(s)	5.79
pinceau	5.98
pincée	4.57
pingouin	6.18
ping-pong	5.86
pingre	2.46
pinson	4.71
pinte	4.42
pioche	4.84
piolet	2.45
pion	5.05
pionne	2.82
pionnière	2.93
pipe	5.7
piquant	4.15
piquet	4.79
piqûre	5.39
piratage	3.57
pirate	5.78
pire	2.79
pirouette	5.12
pis	3.06
piscine	5.73
pisse	4.54
pissenlit	5.98
piste	5.53
pistolet	5.77
piston	4.75
pitié	3.01
pitre	2.99
pizza	6.23
pizzeria	5.71
placard	4.88
place	3.4
placement	2.99
plafond	5.36
plage	5.39
plagiat	3.64
plaie	5.29
plaindre	3.47
plaine	4.56
plainte	2.79
plaire	3.2
plaisanterie	3.28
plaisir	3.51
plan	4.17
planche	5.25
plancher	5.31
plane	4.24
planète	5.32
planification	2.99
planque	2.76
plant	3.96
plante	5.67
plaque	4.88
plaquette	4.19
plastique	5.3
plat	4.85
platane	2.42
plate	4.33
plateau	4.7
platonique	2.38
plâtre	5.37
plèbe	2.54
plein	4.63
pleine	4.26
plénitude	2.67
pleur	4.31
pleurs	4.39
pleutre	2.37
pli	5.08
plie	4.2
plinthe	3.13
plomb	4.65
plombier	4.75
plonge	4.71
plongeon	5.33
plongeur	5.27
plongeuse	4.7
pluches	3.95
pluie	5.42
plumage	4.97
plume	5.51
pluriel	3.28
plus	3.86
pneu	6.08
poche	5.14
pochette	5.15
poêle	5.7
poème	4.19
poésie	3.72
poète	3.95
poids	4.54
poignard	5.36
poigne	3.64
poignée	5.08
poignet	5.5
poil	5.99
poinçon	4.78
poinçonneuse	4.72
poindre	2.4
poing	5.55
point	5.23
pointage	4.04
pointe	4.73
pointure	3.86
poire	5.76
poireau	5.17
pois	5.74
poison	4.86
poisse	2.56
poisson	5.54
poitrine	5.51
poivre	5.37
poivron	5.9
poix	3.09
pôle	4.84
police	5.5
policier	5.33
polissage	3.63
polisseuse	3.53
politesse	3.04
politicien	4.36
pollen	4.81
pollution	4.28
polonaise	3.27
poltronne	2.27
polygamie	3.54
polyvalence	2.68
pomme de terre	6.23
pomme	5.67
pommette	5.3
pommier	5.54
pompe	5.57
pompier	5.66
pompon	5.56
pondre	4.61
poney	5.51
pont	5.54
ponte	2.76
pont-levis	4.07
population	4.2
porc	5.75
porche	4.94
pore	4.64
pornographie	4.76
port	5.36
portail	3.88
porte	5.58
portée	3.38
portefeuille	5.54
portemanteau	5.33
porteur	3.74
porteuse	3.27
portier	4.7
portière	4.3
portion	3.75
portrait	4.88
portugais	3.45
pose	3.49
position	3.27
possession	2.42
possibilité	2.22
possible	2.41
poste	4.26
posture	3.81
pot	5.81
potage	4.67
potager	4.84
pote	3.2
poteau	5.41
poterie	5.05
potin	2.83
potion	4.2
potiron	2.92
pou	4.58
poubelle	5.64
pouce	5.54
pouding	5.89
poudre	5.21
poudreuse	3.33
pouilles	2.28
poulailler	5.31
poulain	4.83
poule	5.66
poulet	6.11
poulie	5.09
poulpe	2.8
pouls	4.48
poumon	5.72
poupe	3.27
poupée	5.54
poupon	4.61
pourboire	4.73
pourcentage	4.07
poursuite	3.54
pousse	3.9
poussée	3.82
poussette	5.64
poussière	4.81
poussin	6.19
poutre	5.03
praire	2.31
prairie	5.24
praline	3.87
praticien	2.96
pratique	2.36
pré	4.36
préavis	2.53
précaution	2.79
précepte	2.14
précepteur	2.05
prêche	3.07
prêcheur	3.8
précipité	3.18
précis	2.94
précision	2.92
prédicat	2.48
prédicateur	2.54
prédiction	2.51
préface	3.14
préférence	2.72
préfet	2.66
préjugé	2.71
prêle	2.45
prélude	2.73
prémisse	2.39
prendre	4.2
prénom	4.12
prénommé	2.28
préoccupation	2.71
préparation	2.95
préposition	2.79
prépuce	4.66
présence	2.76
présent	3.13
présentation	3.42
présentoir	3.94
préservatif	3.92
président	4.98
présidente	4.17
presse	4.7
pressentiment	2.71
pression	3.5
prestation	2.95
preste	2.2
prestige	2.86
prêt	3.47
prête	3.18
prétention	2.7
prétexte	2.57
prêtre	5.25
preuve	2.72
preux	2.59
prévention	2.76
prévision	2.26
prière	4.44
prime	3.14
prince	5.74
princesse	5.69
principe	2.52
printemps	4.8
priorité	2.72
pris	3.29
prise	2.65
prisme	5.23
prison	5.37
prisonnier	5.12
prisonnière	4.36
privilège	2.39
prix	4.13
probabilité	2.64
probe	2.48
problème	2.66
procédé	2.71
procédure	2.79
procès	3.78
procession	2.56
processus	2.76
proche	4
proche(s)	3.84
procréation	3.19
procréer	3.65
procureur	3.47
production	2.76
productrice	2.46
produit	3.33
prof	5.51
professeur	5.08
professeure	5.08
profession	3.24
professionnel	3.03
profil	3.8
profit	3.33
profondeur	3.72
programmation	3.04
programme	3.74
progrès	2.59
progression	2.85
proie	4.68
projecteur	4.9
projectile	4.36
projection	3.21
projet	3.1
promenade	4.22
promesse	2.74
promiscuité	2.87
promotion	3.16
prompt	3.03
prompte	3.01
prône	2.5
pronom	3.24
propagande	2.98
prophète	4.07
proportion	3.29
propos	2.17
proposition	2.69
propre	3.97
propreté	3.55
propriétaire	3.77
propriété	3.88
propulseur	3.36
prose	3.17
prostitué	4.64
prostituée	5.01
prostitution	4.27
protection	3
protestante	2.51
protestation	3.58
protocole	2.99
prototype	3
prou	3.32
proue	3.75
proverbe	2.97
province	4.27
provision	3.41
provocante	3.62
provocation	2.4
provoquer	3.03
proximité	3.33
prude	2.57
prudence	3.02
prune	5.82
pruneau	5.61
prunelle	3.43
prunier	5.25
psaume	3.63
puant	3.75
puante	3.71
pubère	2.99
puberté	3.59
pubien	3.74
pubis	4.66
public	4.61
publication	3.41
publicité	4.34
puce	5.29
pudeur	2.74
puer	3.83
puissance	2.97
puits	5.33
pull	4.02
pull-over	4.91
pulpe	4.81
pulsion	3.02
punaise	4.75
punition	3.62
pupille	5.9
pupitre	6
pur	3.39
purée	5.36
pureté	2.7
purgatoire	3.29
purge	3.47
puritaine	2.22
pus	4.38
putain	4.58
puzzle	5.8
pyjama	5.59
pylône	4.04
pyramide	6.16
python	4.98
quadrant	4.78
quadrupède	4.1
quai	5.71
qualification	2.78
qualité	3
quand	2.64
quant	2.39
quantité	3.27
quart	3.53
quarte	3.02
quartier	4.38
quartz	4.64
quatre	5.71
querelle	3.8
question	3.66
questionnaire	5.02
quête	3.62
queue	5.14
quiche	4.98
quiète	2.37
quille	5.98
quinte	3.08
quinze	5.39
quitte	3.52
quoi	2.97
quota	2.73
rabâchage	2.02
rabais	3.73
rabbin	3.21
rabot	2.94
race	4.39
rachat	2.49
racine	5.67
raclée	3.38
rade	2.39
radeau	5.06
radiateur	5.12
radio	5.7
radioguidage	2.4
radis	5.52
rafale	3.84
rafle	3
rage	3.2
ragoût	5.37
raid	2.99
raide	4.24
raideur	3.86
raie	3.98
rail	5.12
rais	2.49
raisin	5.61
raison	2.33
raisonnement	2.14
râle	3.01
rallye	3.53
rame	5.64
rameau	4.82
rameur	4.54
rampe	5.64
rance	2.44
rançon	3.44
rancune	2.77
randonnée	3.88
rang	3.84
râpe	4.86
rapidité	2.77
rappel	3.06
rapport	3.44
rapt	2.1
raquette	5.46
rare	3.11
rareté	2.78
ras	3.31
rasage	4.52
rase	4.29
rasoir	5.7
rat	5.69
rate	3.82
râteau	5.74
ration	3.02
raton	5.11
rauque	3.24
ravage	3.31
rave	3.22
ravin	4.66
ravisseur	2.57
rayon	4.94
rayure	4.65
raz	2.86
ré	4.12
réaction	3.06
réalisateur	3.3
réalisation	2.82
réalisme	2.58
réalité	2.43
rébellion	3.45
rebond	3.62
recel	2.01
réception	3.88
recette	4.65
receveur	3.64
rêche	2.59
recherche	3.25
récipient	4.18
réciprocité	2.63
récit	3.61
réclamation	2.83
récolte	4.19
recommandation	2.67
récompense	3.4
reconnaissance	2.58
recourbure	3.07
recours	2.55
récréation	4.12
recrue	3.27
recrutement	3.16
rectangle	5.58
recul	3.49
rédacteur	3
rédaction	3.67
réduction	2.9
réduit	2.95
référence	2.7
reflet	3.93
réflexe	3.71
réflexion	2.79
réforme	3
refrain	3.59
réfrigérateur	5.9
refuge	3.85
refus	2.99
régal	3.18
regard	3.85
régime	3
régiment	3.51
région	3.64
registre	3.51
réglage	2.88
règle	5.4
règlement	3.14
réglementation	2.89
règles	4.39
règne	3.44
regret	2.51
régulateur	2.88
rein	5.23
reine	5.44
rejet	2.58
relais	3.54
relation	2.59
relativité	1.9
relaxation	3.49
relève	2.88
relevé	3.36
relief	4.04
religieuse	5.28
religion	3.25
reliure	4.23
remarque	2.41
remboîtage	3.05
remède	4.69
remerciement	3.13
remise	4.09
remords	2.79
remorqueur	4.65
remoulage	2.71
remous	3.06
rempart	3.16
remplacement	3.09
rémunération	3.2
renaissance	3.17
renard	5.62
rendement	2.83
rendre	3.61
rêne	4.7
renfort	3.18
renne	4.75
renom	2.33
renseignement	3.07
rente	2.82
renvoi	2.69
réparation	3.29
répartition	3.08
repas	5.08
répertoire	3.42
répéteur	2.97
répétition	3.21
répit	2.73
repli	3.81
réplique	3.16
réponse	2.89
reporter	3.76
repos	3.58
représentante	3.39
représentation	2.63
reprise	2.86
reproche	2.51
reproducteur	3
reproduction	3.66
république	2.89
réputation	2.84
requête	2.83
requin	6.16
réseau	3.49
réservation	3.07
réserve	3.48
réservoir	4.94
résidence	4.36
résidente	3.12
résine	4
résistance	2.8
résolution	2.85
respect	2.93
respiration	4.05
responsabilité	2.93
ressemblance	3.22
ressort	4.85
ressource	3.23
restaurant	5.52
restauration	3.57
reste	2.62
résultat	3
retard	3.08
rétention	2.89
retentissement	2.32
retenue	3.1
rétine	4.62
retour	2.8
retrait	3.24
rétroprojecteur	5.33
rets	1.95
réunion	3.8
réussite	2.95
revanche	2.73
rêve	3.72
réveil	4.05
révélation	2.9
revenu	3.36
réverbère	3.48
révérence	3.23
rêverie	3.24
rêveuse	3.22
révision	3.07
révolte	3.49
révolution	3.16
revolver	5.59
revue	5.25
rhétoricien	1.72
rhinocéros	6.08
rhum	5.4
rhume	4.65
riant	4.38
riante	4.11
riche	5.11
richesse	3.6
ride	4.98
rideau	5.75
rien	3.17
rieur	4.29
rieuse	4.47
rigide	3.86
rigole	3.19
rigueur	2.61
rime	3.62
rires	4.54
risée	2.53
risque	3.34
rite	3.04
rituel	3.61
rivage	4.42
rival	3.28
rivalité	3.11
rive	5.14
rivière	5.46
rixe	2.23
riz	5.97
robe	6.07
robinet	5.74
robot	6.08
roc	4.51
roche	5.51
rocher	5.38
rock	4.84
rogne	2.75
rogue	2.54
roi	5.22
rôle	3.08
roman	4.93
romancier	3.66
romancière	3.2
romanichel	2.07
romantisme	3.33
rompre	3.77
ronce	3.12
rond	5.15
ronde	5.08
rondelle	5.53
rondin	3.02
roquette	2.49
rose	6.02
roseau	4.67
rosée	4.76
rosette	4.82
rosier	5.15
rosse	2.56
rossignol	5.25
rostre	2.18
rôt	3.38
rot	3.93
rotule	4.54
rouage	3.22
rouble	3.27
roué	2.62
roue	5.69
rouée	2.88
rouelle	2.62
rouer	2.87
rouet	4.24
rouf	2.23
rouge	5.84
rougeur	4.86
rouille	5.44
rouir	2.26
rouleau	5.13
roulement	3.75
roulette	4.72
roulotte	5.63
rousse	5.62
route	5.63
roux	5.37
royaume	4.54
ru	2.25
ruade	2.55
ruban	5.69
rubis	5.09
rubrique	3.42
ruche	5.3
rude	4.24
rudesse	3.24
rue	5.29
ruée	3.61
ruelle	5.18
ruer	3.36
ruine	4.78
ruisseau	5.64
rumeur	2.9
rupture	3.65
ruse	3.12
russe	4.35
rustre	2.84
rut	3.01
rythme	3.32
sable	5.32
sablier	5.65
sabot	5.25
sabotage	3.19
sabre	5.03
sac	5.38
sachet	4.97
sacoche	5.86
sacre	3.55
sacrifice	3.18
sadique	3.26
sadisme	2.97
sadomasochisme	3.52
sadomasochiste	3.78
sage	3.82
sagesse	2.94
sain	3.43
saine	3.41
saint	3.62
sainte	3.32
saisie	3.04
saison	4.22
saisonnier	3.25
salade	5.51
salaire	3.9
salarié	3.32
salaud	3.45
saleté	4.35
salière	5.32
salive	5.4
salle	5.14
salon	5.39
salope	3.43
salut	3.87
salutation	3.76
salve	2.6
samedi	3.34
sanction	2.87
sanctuaire	3.86
sandale	5.29
sandwich	5.84
sang	5.47
sangle	3.56
sanglier	5.5
sanglot	4.48
santé	2.98
saoul	4.55
saoule	4.51
sape	2.67
sapin	5.82
sapinière	4.32
sardine	5.81
sas	2.49
satellite	5.66
satin	4.63
satire	2.71
satisfaction	2.85
satisfaire	2.86
satisfait	3.06
sauce	5.8
saucisse	6.12
saucisson	5.55
sauf	2.65
sauge	3.24
saule	4.49
saumon	6.03
saut	4.98
saute	4.86
sauterelle	5.87
sauvage	3.66
sauve	3.04
sauveteur	4.09
savane	4.06
savant	3.66
saveur	3.22
savon	5.5
saxophone	5.4
sbire	1.96
scalp	4.58
scalpel	5.02
scandale	3.15
scaphandrier	3.58
scarabée	4.73
sceau	5.11
scélérat	1.91
scellage	2.93
scénario	3.6
scène	4.13
sceptre	3.44
schéma	3.68
schisme	2.59
schiste	2.56
sciage	4.38
scie	5.85
science	3.38
scientifique	4.08
scier	5.19
scieur	4.33
scission	2.56
sciure	3.88
score	4.32
scorpion	5.91
scotch	5.51
scout	5.35
scoute	4.64
scoutisme	3.7
scrotal	3
scrotum	4.93
scrupule	2.74
scrutin	3.68
sculpteur	4.48
sculpture	5.23
séance	2.72
seau	5.75
sec	4.06
sécateur	3.34
séchage	3.92
sèche	4.05
sécheresse	4.33
sécheuse	5.62
séchoir	5.89
seconde	3.07
secours	3.25
secousse	3.43
secret	3.24
secrétaire	5
secrétariat	4.61
secte	4.58
secteur	2.81
section	3.39
sécurité	3.11
séducteur	3.55
séduction	3.32
séductrice	3.71
séduire	3.52
séduisant	3.77
seiche	2.52
seigle	3.8
seigneur	4.11
sein	5.74
seize	5.57
séjour	3.24
sel	5.38
sélection	2.93
selle	5.11
sellier	3.35
semaine	3.68
semelle	5.39
semence	3.9
séminaire	3.53
semonce	2.13
sénat	3.96
sénateur	3.85
sens	2.74
sensation	2.96
sensibilité	2.82
sensible	3.07
sensualisme	3.07
sensualité	3.24
sensuel	3.47
sente	2.49
senteur	2.79
sentier	4.86
sentiment	2.77
sentinelle	3.67
seoir	2.37
séparation	3.58
sept	5.42
septembre	3.58
séquence	3.12
sérénité	2.47
serf	4.07
serge	3.38
sergent	4.35
série	2.72
sérieux	3.34
serin	3.46
seringue	5.56
serment	3.32
sermon	3.36
serpe	3.23
serpent	5.84
